	product_id	onsale_web	price	stock_quantity	stock_status	product_id_zscore	onsale_web_zscore	price_zscore	stock_quantity_zscore	id_web	virtual	downloadable	rating_count	average_rating	total_sales	tax_status	tax_class	post_author	post_date	post_date_gmt	post_content	post_title	post_excerpt	post_status	comment_status	ping_status	post_password	post_name	post_modified	post_modified_gmt	post_content_filtered	post_parent	guid	menu_order	post_type	post_mime_type	comment_count
4833	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4834	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4835	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4836	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4837	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4838	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4839	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4840	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4841	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4842	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4843	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4844	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4845	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4846	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4847	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4848	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4849	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4850	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4851	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4852	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4853	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4854	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4855	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4856	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4857	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4858	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4859	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4860	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4861	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4862	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4863	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4864	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4865	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4866	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4867	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4868	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4869	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4870	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4871	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4872	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4873	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4874	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4875	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4876	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4877	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4878	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4879	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4880	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4881	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4882	6907	0	27.0	8	instock	1.9337184661710463	-2.576604138956726	-0.20222988694795752	-0.4032951299372096		0	0	0																								
4883	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4884	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4885	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4886	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4887	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4888	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4889	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4890	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4891	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4892	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4893	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4894	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4895	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4896	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4897	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4898	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4899	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4900	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4901	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4902	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4903	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4904	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4905	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0	0.0	0.0	taxable		2.0	2018-07-31 12:07:23	2018-07-31 10:07:23		Pierre Jean Villa Côte Rôtie Fongeant 2017	Fongeant 2017 explose sur un fruit brillant, préserve par un élevage fin. C'est la démonstration qu'une cuvée bâtie pour la garde peut exprimer de la finesse dès sa jeunesse.	publish	closed	closed		pierre-jean-villa-cote-rotie-fongeant-2017	2019-11-02 13:24:15	2019-11-02 12:24:15		0.0	https://www.wine-spirit.fr/?post_type=product&#038;p=5070	0.0	product		0.0
4906	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0	0.0	0.0	taxable		2.0	2018-08-08 11:23:43	2018-08-08 09:23:43		Pierre Jean Villa Condrieu Jardin Suspendu 2018	"<span id=""u1194-83"">Le nez séduit par ses parfums de fruit blancs pochés et de verveine. Délicate, juste et maîtrisée, sa longueur est saisissant</span><span id=""u1194-84"">e</span>."	publish	closed	closed		pierre-jean-villa-condrieu-suspendu-2018	2019-11-02 13:24:01	2019-11-02 12:24:01		0.0	https://www.wine-spirit.fr/?post_type=product&#038;p=5075	0.0	product		0.0
4907	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4908	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4909	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4910	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4911	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4912	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4913	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4914	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4915	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4916	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4917	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4918	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4919	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4920	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4921	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4922	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4923	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4924	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4925	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4926	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4927	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4928	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4929	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4930	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4931	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4932	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4933	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4934	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4935	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4936	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4937	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4938	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4939	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4940	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4941	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4942	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4943	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4944	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4945	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4946	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4947	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4948	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4949	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4950	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4951	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4952	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4953	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4954	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4955	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4956	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4957	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4958	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4959	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4960	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4961	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4962	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4963	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4964	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4965	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4966	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4967	6908	0	31.0	14	instock	1.9348269939048408	-2.576604138956726	-0.052862482366776715	-0.2724752811043664		0	0	0																								
4968	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4969	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4970	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4971	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4972	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4973	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4974	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4975	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4976	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4977	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4978	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4979	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4980	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4981	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4982	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4983	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4984	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4985	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4986	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4987	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4988	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4989	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4990	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0	0.0	0.0	taxable		2.0	2018-07-31 12:07:23	2018-07-31 10:07:23		Pierre Jean Villa Côte Rôtie Fongeant 2017	Fongeant 2017 explose sur un fruit brillant, préserve par un élevage fin. C'est la démonstration qu'une cuvée bâtie pour la garde peut exprimer de la finesse dès sa jeunesse.	publish	closed	closed		pierre-jean-villa-cote-rotie-fongeant-2017	2019-11-02 13:24:15	2019-11-02 12:24:15		0.0	https://www.wine-spirit.fr/?post_type=product&#038;p=5070	0.0	product		0.0
4991	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0	0.0	0.0	taxable		2.0	2018-08-08 11:23:43	2018-08-08 09:23:43		Pierre Jean Villa Condrieu Jardin Suspendu 2018	"<span id=""u1194-83"">Le nez séduit par ses parfums de fruit blancs pochés et de verveine. Délicate, juste et maîtrisée, sa longueur est saisissant</span><span id=""u1194-84"">e</span>."	publish	closed	closed		pierre-jean-villa-condrieu-suspendu-2018	2019-11-02 13:24:01	2019-11-02 12:24:01		0.0	https://www.wine-spirit.fr/?post_type=product&#038;p=5075	0.0	product		0.0
4992	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4993	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4994	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4995	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4996	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4997	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4998	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
4999	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5000	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5001	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5002	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5003	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5004	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5005	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5006	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5007	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5008	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5009	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5010	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5011	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5012	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5013	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5014	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5015	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5016	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5017	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5018	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5019	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5020	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5021	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5022	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5023	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5024	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5025	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5026	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5027	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5028	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5029	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5030	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5031	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5032	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5033	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
5034	6909	0	21.0	7	instock	1.9359355216386354	-2.576604138956726	-0.4262809938197287	-0.4250984380760168		0	0	0																								
